X coordinate (scaled to Reference SC),Y coordinate (scaled to Reference SC)
134.8615199,363.892127
138.578337,368.6421133
114.7186972,375.0637425
106.4610469,369.4594499
111.5914474,360.8827392
97.81062612,372.5010731
108.7015275,377.0020701
94.25562937,383.6416166
83.77220997,391.1752644
77.12596894,380.3038155
68.30107429,364.463632
89.84791388,363.5079683
100.6761651,358.3593663
52.32884298,367.2374901
61.50957656,374.3025693
34.05492144,365.2016277
43.45611253,363.3127323
39.71388549,351.6957281
49.37287725,344.5199036
80.60401561,342.3709691
16.94830428,348.3881681
6.070056408,346.8784479
6.956928447,354.4012952
20.75143224,354.6188801
31.42043554,355.691353
17.81602236,337.5884173
3.936648297,326.9042292
17.50544677,362.8403435
8.497643574,364.2905788
4.029541661,374.615614
9.506235379,372.1599503
2.012832128,377.7753759
25.45655531,392.5908568
24.34994605,400.2132334
22.64039563,408.0841007
29.13798432,410.4786175
42.8711756,412.5446378
39.80503256,394.7462707
65.36475916,404.8808873
66.96588154,416.9651306
62.35293452,430.8883384
49.85864699,394.8448859
51.98576045,379.8883355
40.50354244,369.7824641
54.1605069,457.0452496
53.96278397,449.870173
27.66432318,436.2673202
17.10601167,434.697949
5.267851819,432.4827178
9.463441587,427.4141215
8.293256056,417.4267213
1.229657774,415.4098839
36.24088083,432.9673199
35.41707057,438.6319284
14.73938369,445.6021319
13.63668457,404.3701161
6.103880195,420.1110197
5.030624866,403.0668479
21.23215996,361.605117
51.93103046,332.5446605
147.1707351,289.9539611
164.6932689,285.5303106
159.4529998,301.6796331
331.1568773,239.5255415
96.32575204,407.6809977
16.76162482,453.366047
20.46255943,484.348387
0.365991797,465.635579
1.010350423,459.7134033
31.55252645,454.6578611
4.704188137,451.6114678
6.230541131,431.3198949
19.9486412,429.0030444
17.02743407,419.7869837
29.16248971,423.7859223
32.2356166,413.9809063
31.76818268,403.258572
18.12116282,406.1936662
18.48838827,398.2714516
24.24830082,388.230821
28.16564496,380.4023313
0.928549983,378.9935264
19.56295587,402.4015422
28.22576492,396.904059
21.87708134,426.2702912
55.59656643,463.9475523
56.36391801,457.7197124
52.4087449,444.2594162
62.19536537,446.6450141
76.88138339,443.0385496
85.54197829,450.3969493
104.0762211,461.7097038
133.9002958,476.8436293
120.9834024,458.5427387
159.2657461,473.0893366
149.2469184,467.2995311
159.2868748,463.049357
149.0543516,459.0086806
150.2100573,450.6630758
139.2191366,457.1799824
134.9040817,449.4769478
142.2773747,440.7947626
121.0927662,443.0592164
114.2633703,447.607814
105.9024917,445.9126254
94.85603527,436.9695224
84.13817013,434.9916939
77.44661033,427.6962658
77.2926777,420.3623554
69.26139694,419.7888582
34.32161253,427.5894404
42.4010853,429.9434711
33.45013063,418.9141703
53.79947589,422.9559861
47.796993,413.3624211
58.91478298,402.3589118
71.29200639,400.2503408
71.85300631,409.4511062
104.6564407,415.6356645
101.3889354,408.0582477
105.0565668,401.48561
110.4753108,421.2681223
118.2154267,422.8455849
126.2084759,420.1247087
180.6256172,466.950097
210.429771,485.1117023
232.8347762,493.12268
247.9276602,492.5517871
240.0435722,482.1265741
254.8938859,482.0027469
251.8107986,473.7115708
251.8512443,464.1500613
240.3082777,465.7959458
232.8509766,455.3786247
231.4122549,473.7328046
278.1638345,480.3346519
288.9506177,476.3904676
293.1127463,470.9160087
277.5833162,471.8241331
272.2874157,470.9293507
277.0605478,465.9177411
268.8358952,461.7282598
273.6383048,455.6812803
272.4563409,447.5315056
268.6359847,439.757933
260.9440608,439.9610039
257.1111274,448.8945874
253.3365477,456.9261478
239.6610555,450.351557
217.9451272,440.0424422
185.1585944,448.3609535
187.5842978,443.8902972
205.466085,470.1452952
213.4682895,470.5854456
219.5803375,463.5267717
205.1474541,461.6661808
190.5311593,454.6757659
164.5067148,455.0179593
152.8319506,433.4463708
162.8430321,427.8941332
143.3094317,418.2362944
153.2709122,419.0845398
144.9901199,402.9411987
137.0568334,396.5790354
119.6744719,399.1262919
128.9299738,387.7696047
140.8421787,382.3587685
151.8123734,383.5444082
155.7585925,392.6749612
161.2572215,399.1780375
164.1754093,407.4927262
170.0454908,397.374968
164.158709,391.82094
171.2445576,418.8590957
179.7321041,417.2363983
189.578286,411.7076734
195.7096511,405.1274695
181.820866,397.9645744
188.5534754,392.1923431
213.8919597,432.370812
224.9876146,437.2508654
251.5360353,435.8027643
253.4576835,429.4103359
262.1577177,433.0508092
262.3331815,428.0073068
263.8863966,420.7049636
271.2381584,424.4001912
270.2573127,431.2084435
275.6717323,419.7807301
243.4282914,428.6405203
232.0701453,427.2352123
217.6281066,422.2135948
229.0360551,416.0497032
242.1302239,418.7886418
320.3341474,447.9918345
324.9332247,439.8427108
315.0500189,435.0647626
309.5607465,430.5539962
306.1570154,425.470872
298.6887474,422.4109739
300.8694651,432.4119828
318.7766079,424.083952
344.6144204,437.3114007
356.6693898,447.7606146
361.1302284,453.7929499
377.7199866,435.1345707
372.2603943,427.2510012
369.1850532,430.3018681
348.7795683,414.3061924
312.7068172,411.0626669
389.7066417,447.9996475
408.5920135,448.0566806
393.938091,434.2657425
395.6171689,428.3203798
402.8743582,417.9360908
422.5661183,410.3847909
420.7808972,413.11421
430.2757489,420.0099232
440.363696,418.7089992
437.2328192,406.2998564
411.0060487,398.6963225
436.5758379,391.2005908
447.7884016,393.1078814
